277200,2516094.82,1141202.64
278100,2419198.97,1138685.12
279000,2422747.65,1139409.58
279900,2481148.32,1117361.3
280800,2518021.27,1124918.98
281700,2575424.19,1204137.08
282600,2527323.76,1163643.22
283500,2479132.87,1157128.51
284400,2492284.52,1152058.14
285300,2563319.27,1194158.39
286200,2514580.35,1183664.79
287100,2452259.03,1158671.26
288000,2490009.61,1146327.21
288900,2562869.57,1211676.45
289800,2516110.75,1166523.83
290700,2530445.8,1175848.3
291600,2481037.26,1141836.18
292500,2538841.09,1172717.65
293400,2513970.61,1160164.31
294300,2627178.22,1178404.91
295200,2548980.65,1149614.69
296100,2616650.02,1208076.14
297000,2573620.97,1155234.74
297900,2671209.14,1192489.11
298800,2603423.4,1148207.24
299700,2788413.21,1203878.63
300600,2668046.72,1149173.86
301500,2744742.83,1169704.19
302400,2749241.91,1156809.17
303300,2703562.59,1174884.25
304200,2754907.01,1175838.59
305100,2730108.67,1137694.52
306000,2765007.02,1161898.32
306900,2766651.4,1170210.02
307800,2814862.61,1184848.94
308700,2882902.59,1234473.18
309600,2760659.64,1122482.57
310500,2850906.74,1115674.16
311400,2840130.34,1073717.19
312300,3010629.64,1157435.67
313200,2857735.47,1068991.42
314100,2680010.83,1085107.73
315000,2665019.26,1048954.74
315900,2652010.89,1061497.74
316800,2676800.17,1118773.96
317700,2725130.58,1167362.27
318600,2614086.27,1124890.69
319500,2602694.27,1100378.27
320400,2612917.24,1144470.25
321300,2678618.87,1121077.97
322200,2570886.75,1002613.86
323100,2611916.29,981167.18
324000,2519630.13,1002176.24
324900,2491725.59,1031730.56
325800,2540790.8,1077434.33
326700,2438597.72,965229.58
327600,2441975.46,1010542.79
328500,2464071.44,1007927.03
329400,2416602.26,968974.37
330300,2413023.1,980454.9
331200,2444979.31,1091545.9
332100,2424184.11,1001902.31
333000,2385494.48,962113.86
333900,2425798.28,1005506.38
334800,2435496.28,1009000.03
335700,2607571.56,1086392.76
336600,2722813.11,1139510.47
337500,2646974.95,1201999.69
338400,2629107.06,1153911.9
339300,2672091.25,1160232.51
340200,2587653.08,1099371.19
341100,2637911.41,1122967.25
342000,2705994.42,1158011.54
342900,2654101.96,1135744.45
343800,2635351.32,1135102.94
344700,2709893.74,1199204.04
345600,2716489.47,1244065.52
346500,2619818.02,1195322.39
347400,2631677.12,1147483.89
348300,2632276.34,1158328.49
349200,2644827.39,1160367.1
350100,2738277.65,1154195.71
351000,2639571.44,1140310.82
351900,2731522.8,1160962.92
